"leto","drzava","spol","starost","izobrazba","stevilo"
2012,"Slovenia","Females","25 do 29","3-4",26.3
2012,"Slovakia","Males","15 do 19","3-4",3.6
2012,"Slovakia","Males","15 do 24","0-2",5.1
2012,"Slovakia","Males","15 do 24","3-4",78.9
2012,"Slovakia","Males","15 do 29","0-2",9.6
2012,"Slovakia","Males","15 do 29","3-4",206
2012,"Slovakia","Males","20 do 24","0-2",4
2012,"Slovakia","Males","20 do 24","3-4",75.2
2012,"Slovakia","Males","20 do 29","0-2",8.6
2012,"Slovakia","Males","20 do 29","3-4",202.3
2012,"Slovakia","Males","25 do 29","0-2",4.6
2012,"Slovakia","Males","25 do 29","3-4",127.1
2012,"Slovakia","Females","15 do 19","3-4",3.2
2012,"Slovakia","Females","15 do 24","3-4",46.4
2012,"Slovakia","Females","15 do 29","0-2",3.5
2012,"Slovakia","Females","15 do 29","3-4",112.2
2012,"Slovakia","Females","20 do 24","3-4",43.2
2012,"Slovakia","Females","20 do 29","0-2",3
2012,"Slovakia","Females","20 do 29","3-4",109
2012,"Slovakia","Females","25 do 29","3-4",65.8
2012,"Finland","Males","15 do 19","0-2",24.2
2012,"Finland","Males","15 do 19","3-4",5.1
2012,"Finland","Males","15 do 24","0-2",35
2012,"Finland","Males","15 do 24","3-4",94
2012,"Finland","Males","15 do 29","0-2",49.7
2012,"Finland","Males","15 do 29","3-4",177.3
2012,"Finland","Males","20 do 24","0-2",10.8
2012,"Finland","Males","20 do 24","3-4",88.9
2012,"Finland","Males","20 do 29","0-2",25.5
2012,"Finland","Males","20 do 29","3-4",172.2
2012,"Finland","Males","25 do 29","0-2",14.7
2012,"Finland","Males","25 do 29","3-4",83.4
2012,"Finland","Females","15 do 19","0-2",31.1
2012,"Finland","Females","15 do 19","3-4",10.3
2012,"Finland","Females","15 do 24","0-2",38.9
2012,"Finland","Females","15 do 24","3-4",90.3
2012,"Finland","Females","15 do 29","0-2",44.8
2012,"Finland","Females","15 do 29","3-4",145.3
2012,"Finland","Females","20 do 24","0-2",7.8
2012,"Finland","Females","20 do 24","3-4",80
2012,"Finland","Females","20 do 29","0-2",13.7
2012,"Finland","Females","20 do 29","3-4",135
2012,"Finland","Females","25 do 29","0-2",6
2012,"Finland","Females","25 do 29","3-4",55
2012,"Sweden","Males","15 do 19","0-2",31.3
2012,"Sweden","Males","15 do 19","3-4",16.9
2012,"Sweden","Males","15 do 24","0-2",53.5
2012,"Sweden","Males","15 do 24","3-4",171.2
2012,"Sweden","Males","15 do 29","0-2",83.4
2012,"Sweden","Males","15 do 29","3-4",306.5
2012,"Sweden","Males","20 do 24","0-2",22.2
2012,"Sweden","Males","20 do 24","3-4",154.4
2012,"Sweden","Males","20 do 29","0-2",52.1
2012,"Sweden","Males","20 do 29","3-4",289.7
2012,"Sweden","Males","25 do 29","0-2",29.9
2012,"Sweden","Males","25 do 29","3-4",135.3
2012,"Sweden","Females","15 do 19","0-2",46.2
2012,"Sweden","Females","15 do 19","3-4",19.5
2012,"Sweden","Females","15 do 24","0-2",59.3
2012,"Sweden","Females","15 do 24","3-4",158.8
2012,"Sweden","Females","15 do 29","0-2",71.4
2012,"Sweden","Females","15 do 29","3-4",252.3
2012,"Sweden","Females","20 do 24","0-2",13.2
2012,"Sweden","Females","20 do 24","3-4",139.3
2012,"Sweden","Females","20 do 29","0-2",25.3
2012,"Sweden","Females","20 do 29","3-4",232.9
2012,"Sweden","Females","25 do 29","0-2",12.1
2012,"Sweden","Females","25 do 29","3-4",93.5
2012,"United Kingdom","Males","15 do 19","0-2",105.6
2012,"United Kingdom","Males","15 do 19","3-4",374.6
2012,"United Kingdom","Males","15 do 24","0-2",326.8
2012,"United Kingdom","Males","15 do 24","3-4",1123.3
2012,"United Kingdom","Males","15 do 29","0-2",558.7
2012,"United Kingdom","Males","15 do 29","3-4",1862
2012,"United Kingdom","Males","20 do 24","0-2",221.2
2012,"United Kingdom","Males","20 do 24","3-4",748.7
2012,"United Kingdom","Males","20 do 29","0-2",453.1
2012,"United Kingdom","Males","20 do 29","3-4",1487.4
2012,"United Kingdom","Males","25 do 29","0-2",231.9
2012,"United Kingdom","Males","25 do 29","3-4",738.7
2012,"United Kingdom","Females","15 do 19","0-2",71.1
2012,"United Kingdom","Females","15 do 19","3-4",438.4
2012,"United Kingdom","Females","15 do 24","0-2",191.7
2012,"United Kingdom","Females","15 do 24","3-4",1140.8
2012,"United Kingdom","Females","15 do 29","0-2",318.4
2012,"United Kingdom","Females","15 do 29","3-4",1707
2012,"United Kingdom","Females","20 do 24","0-2",120.7
2012,"United Kingdom","Females","20 do 24","3-4",702.4
2012,"United Kingdom","Females","20 do 29","0-2",247.3
2012,"United Kingdom","Females","20 do 29","3-4",1268.5
2012,"United Kingdom","Females","25 do 29","0-2",126.6
2012,"United Kingdom","Females","25 do 29","3-4",566.2
2012,"Iceland","Males","15 do 19","0-2",4.7
2012,"Iceland","Males","15 do 24","0-2",8.3
2012,"Iceland","Males","15 do 24","3-4",4.6
2012,"Iceland","Males","15 do 29","0-2",11.1
2012,"Iceland","Males","15 do 29","3-4",7.8
2012,"Iceland","Males","20 do 24","0-2",3.6
2012,"Iceland","Males","20 do 24","3-4",4.4
2012,"Iceland","Males","20 do 29","0-2",6.3
2012,"Iceland","Males","20 do 29","3-4",7.6
2012,"Iceland","Males","25 do 29","0-2",2.7
2012,"Iceland","Males","25 do 29","3-4",3.2
2012,"Iceland","Females","15 do 19","0-2",5.4
2012,"Iceland","Females","15 do 24","0-2",8.3
2012,"Iceland","Females","15 do 24","3-4",4.6
2012,"Iceland","Females","15 do 29","0-2",9.5
2012,"Iceland","Females","15 do 29","3-4",7.1
2012,"Iceland","Females","20 do 24","0-2",3
2012,"Iceland","Females","20 do 24","3-4",4.2
2012,"Iceland","Females","20 do 29","0-2",4.2
2012,"Iceland","Females","20 do 29","3-4",6.7
2012,"Iceland","Females","25 do 29","0-2",1.2
2012,"Iceland","Females","25 do 29","3-4",2.4
2012,"Norway","Males","15 do 19","0-2",44.1
2012,"Norway","Males","15 do 19","3-4",6.8
2012,"Norway","Males","15 do 24","0-2",81.6
2012,"Norway","Males","15 do 24","3-4",75.3
2012,"Norway","Males","15 do 29","0-2",108.9
2012,"Norway","Males","15 do 29","3-4",137.3
2012,"Norway","Males","20 do 24","0-2",37.5
2012,"Norway","Males","20 do 24","3-4",68.5
2012,"Norway","Males","20 do 29","0-2",64.8
2012,"Norway","Males","20 do 29","3-4",130.5
2012,"Norway","Males","25 do 29","0-2",27.3
2012,"Norway","Males","25 do 29","3-4",62
2012,"Norway","Females","15 do 19","0-2",47.8
2012,"Norway","Females","15 do 19","3-4",9.2
2012,"Norway","Females","15 do 24","0-2",70.4
2012,"Norway","Females","15 do 24","3-4",69.3
2012,"Norway","Females","15 do 29","0-2",85.1
2012,"Norway","Females","15 do 29","3-4",108.3
2012,"Norway","Females","20 do 24","0-2",22.6
2012,"Norway","Females","20 do 24","3-4",60.2
2012,"Norway","Females","20 do 29","0-2",37.4
2012,"Norway","Females","20 do 29","3-4",99.2
2012,"Norway","Females","25 do 29","0-2",14.8
2012,"Norway","Females","25 do 29","3-4",39
2012,"Switzerland","Males","15 do 19","0-2",101
2012,"Switzerland","Males","15 do 19","3-4",15.6
2012,"Switzerland","Males","15 do 24","0-2",133.7
2012,"Switzerland","Males","15 do 24","3-4",151.9
2012,"Switzerland","Males","15 do 29","0-2",155.2
2012,"Switzerland","Males","15 do 29","3-4",283.2
2012,"Switzerland","Males","20 do 24","0-2",32.7
2012,"Switzerland","Males","20 do 24","3-4",136.3
2012,"Switzerland","Males","20 do 29","0-2",54.2
2012,"Switzerland","Males","20 do 29","3-4",267.7
2012,"Switzerland","Males","25 do 29","0-2",21.5
2012,"Switzerland","Males","25 do 29","3-4",131.3
2012,"Switzerland","Females","15 do 19","0-2",89.3
2012,"Switzerland","Females","15 do 19","3-4",16.1
2012,"Switzerland","Females","15 do 24","0-2",114.9
2012,"Switzerland","Females","15 do 24","3-4",137.9
2012,"Switzerland","Females","15 do 29","0-2",129.9
2012,"Switzerland","Females","15 do 29","3-4",240.5
2012,"Switzerland","Females","20 do 24","0-2",25.6
2012,"Switzerland","Females","20 do 24","3-4",121.8
2012,"Switzerland","Females","20 do 29","0-2",40.6
2012,"Switzerland","Females","20 do 29","3-4",224.4
2012,"Switzerland","Females","25 do 29","0-2",15
2012,"Switzerland","Females","25 do 29","3-4",102.6
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 19","0-2",2.1
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 19","3-4",2.1
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 24","0-2",4.8
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 24","3-4",21.2
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 29","0-2",9.4
2012,"Former Yugoslav Republic of Macedonia, the","Males","15 do 29","3-4",46.8
2012,"Former Yugoslav Republic of Macedonia, the","Males","20 do 24","0-2",2.7
2012,"Former Yugoslav Republic of Macedonia, the","Males","20 do 24","3-4",19.1
2012,"Former Yugoslav Republic of Macedonia, the","Males","20 do 29","0-2",7.3
2012,"Former Yugoslav Republic of Macedonia, the","Males","20 do 29","3-4",44.7
2012,"Former Yugoslav Republic of Macedonia, the","Males","25 do 29","0-2",4.6
2012,"Former Yugoslav Republic of Macedonia, the","Males","25 do 29","3-4",25.6
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 19","0-2",1.5
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 19","3-4",1.1
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 24","0-2",2.1
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 24","3-4",12.4
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 29","0-2",4.9
2012,"Former Yugoslav Republic of Macedonia, the","Females","15 do 29","3-4",26.2
2012,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","0-2",0.7
2012,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","3-4",11.3
2012,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","0-2",3.5
2012,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","3-4",25.1
2012,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","0-2",2.8
2012,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","3-4",13.8
2012,"Turkey","Males","15 do 19","0-2",816.7
2012,"Turkey","Males","15 do 19","3-4",113.5
2012,"Turkey","Males","15 do 24","0-2",1561.1
2012,"Turkey","Males","15 do 24","3-4",642.3
2012,"Turkey","Males","15 do 29","0-2",2761.6
2012,"Turkey","Males","15 do 29","3-4",1389.3
2012,"Turkey","Males","20 do 24","0-2",744.4
2012,"Turkey","Males","20 do 24","3-4",528.7
2012,"Turkey","Males","20 do 29","0-2",1944.9
2012,"Turkey","Males","20 do 29","3-4",1275.8
2012,"Turkey","Males","25 do 29","0-2",1200.5
2012,"Turkey","Males","25 do 29","3-4",747.1
2012,"Turkey","Females","15 do 19","0-2",339.4
2012,"Turkey","Females","15 do 19","3-4",66.6
2012,"Turkey","Females","15 do 24","0-2",674.1
2012,"Turkey","Females","15 do 24","3-4",324.1
2012,"Turkey","Females","15 do 29","0-2",1101.1
2012,"Turkey","Females","15 do 29","3-4",540.1
2012,"Turkey","Females","20 do 24","0-2",334.7
2012,"Turkey","Females","20 do 24","3-4",257.5
2012,"Turkey","Females","20 do 29","0-2",761.7
2012,"Turkey","Females","20 do 29","3-4",473.4
2012,"Turkey","Females","25 do 29","0-2",427
2012,"Turkey","Females","25 do 29","3-4",216
2013,"Belgium","Males","15 do 19","0-2",8.6
2013,"Belgium","Males","15 do 19","3-4",8.3
2013,"Belgium","Males","15 do 24","0-2",35.2
2013,"Belgium","Males","15 do 24","3-4",104
2013,"Belgium","Males","15 do 29","0-2",78.3
2013,"Belgium","Males","15 do 29","3-4",230.5
2013,"Belgium","Males","20 do 24","0-2",26.6
2013,"Belgium","Males","20 do 24","3-4",95.8
2013,"Belgium","Males","20 do 29","0-2",69.7
2013,"Belgium","Males","20 do 29","3-4",222.2
2013,"Belgium","Males","25 do 29","0-2",43.1
2013,"Belgium","Males","25 do 29","3-4",126.4
2013,"Belgium","Females","15 do 19","0-2",7.8
2013,"Belgium","Females","15 do 19","3-4",5.6
2013,"Belgium","Females","15 do 24","0-2",19.6
2013,"Belgium","Females","15 do 24","3-4",75
2013,"Belgium","Females","15 do 29","0-2",41.6
2013,"Belgium","Females","15 do 29","3-4",159.9
2013,"Belgium","Females","20 do 24","0-2",11.8
2013,"Belgium","Females","20 do 24","3-4",69.4
2013,"Belgium","Females","20 do 29","0-2",33.8
2013,"Belgium","Females","20 do 29","3-4",154.3
2013,"Belgium","Females","25 do 29","0-2",22.1
2013,"Belgium","Females","25 do 29","3-4",84.9
2013,"Bulgaria","Males","15 do 19","3-4",5.1
2013,"Bulgaria","Males","15 do 24","0-2",9.9
2013,"Bulgaria","Males","15 do 24","3-4",77
2013,"Bulgaria","Males","15 do 29","0-2",24.6
2013,"Bulgaria","Males","15 do 29","3-4",186.8
2013,"Bulgaria","Males","20 do 24","0-2",9.1
2013,"Bulgaria","Males","20 do 24","3-4",71.9
2013,"Bulgaria","Males","20 do 29","0-2",23.7
2013,"Bulgaria","Males","20 do 29","3-4",181.7
2013,"Bulgaria","Males","25 do 29","0-2",14.7
2013,"Bulgaria","Males","25 do 29","3-4",109.8
2013,"Bulgaria","Females","15 do 24","0-2",5.7
2013,"Bulgaria","Females","15 do 24","3-4",51.7
2013,"Bulgaria","Females","15 do 29","0-2",14.9
2013,"Bulgaria","Females","15 do 29","3-4",110.1
2013,"Bulgaria","Females","20 do 24","0-2",5.1
2013,"Bulgaria","Females","20 do 24","3-4",48.5
2013,"Bulgaria","Females","20 do 29","0-2",14.3
2013,"Bulgaria","Females","20 do 29","3-4",106.9
2013,"Bulgaria","Females","25 do 29","0-2",9.2
2013,"Bulgaria","Females","25 do 29","3-4",58.4
2013,"Czech Republic","Males","15 do 19","0-2",2.8
2013,"Czech Republic","Males","15 do 19","3-4",7.8
2013,"Czech Republic","Males","15 do 24","0-2",14.2
2013,"Czech Republic","Males","15 do 24","3-4",152.6
2013,"Czech Republic","Males","15 do 29","0-2",27.3
2013,"Czech Republic","Males","15 do 29","3-4",371.2
2013,"Czech Republic","Males","20 do 24","0-2",11.4
2013,"Czech Republic","Males","20 do 24","3-4",144.8
2013,"Czech Republic","Males","20 do 29","0-2",24.5
2013,"Czech Republic","Males","20 do 29","3-4",363.4
2013,"Czech Republic","Males","25 do 29","0-2",13.1
2013,"Czech Republic","Males","25 do 29","3-4",218.6
2013,"Czech Republic","Females","15 do 19","0-2",1.7
2013,"Czech Republic","Females","15 do 19","3-4",4.3
2013,"Czech Republic","Females","15 do 24","0-2",8.1
2013,"Czech Republic","Females","15 do 24","3-4",90.6
2013,"Czech Republic","Females","15 do 29","0-2",13.6
2013,"Czech Republic","Females","15 do 29","3-4",206.4
2013,"Czech Republic","Females","20 do 24","0-2",6.4
2013,"Czech Republic","Females","20 do 24","3-4",86.3
2013,"Czech Republic","Females","20 do 29","0-2",11.9
2013,"Czech Republic","Females","20 do 29","3-4",202.1
2013,"Czech Republic","Females","25 do 29","0-2",5.5
2013,"Czech Republic","Females","25 do 29","3-4",115.8
2013,"Denmark","Males","15 do 19","0-2",67.8
2013,"Denmark","Males","15 do 19","3-4",5.5
2013,"Denmark","Males","15 do 24","0-2",101.2
2013,"Denmark","Males","15 do 24","3-4",76.9
2013,"Denmark","Males","15 do 29","0-2",124.7
2013,"Denmark","Males","15 do 29","3-4",136.1
2013,"Denmark","Males","20 do 24","0-2",33.4
2013,"Denmark","Males","20 do 24","3-4",71.4
2013,"Denmark","Males","20 do 29","0-2",56.9
2013,"Denmark","Males","20 do 29","3-4",130.6
2013,"Denmark","Males","25 do 29","0-2",23.5
2013,"Denmark","Males","25 do 29","3-4",59.2
2013,"Denmark","Females","15 do 19","0-2",70.4
2013,"Denmark","Females","15 do 19","3-4",9.8
2013,"Denmark","Females","15 do 24","0-2",87.4
2013,"Denmark","Females","15 do 24","3-4",88.8
2013,"Denmark","Females","15 do 29","0-2",96.2
2013,"Denmark","Females","15 do 29","3-4",123.7
2013,"Denmark","Females","20 do 24","0-2",17.1
2013,"Denmark","Females","20 do 24","3-4",79.1
2013,"Denmark","Females","20 do 29","0-2",25.9
2013,"Denmark","Females","20 do 29","3-4",114
2013,"Denmark","Females","25 do 29","0-2",8.8
2013,"Denmark","Females","25 do 29","3-4",34.9
2013,"Germany","Males","15 do 19","0-2",448.9
2013,"Germany","Males","15 do 19","3-4",96
2013,"Germany","Males","15 do 24","0-2",828.2
2013,"Germany","Males","15 do 24","3-4",1179.1
2013,"Germany","Males","15 do 29","0-2",1045.1
2013,"Germany","Males","15 do 29","3-4",2423.4
2013,"Germany","Males","20 do 24","0-2",379.3
2013,"Germany","Males","20 do 24","3-4",1083.1
2013,"Germany","Males","20 do 29","0-2",596.2
2013,"Germany","Males","20 do 29","3-4",2327.4
2013,"Germany","Males","25 do 29","0-2",216.9
2013,"Germany","Males","25 do 29","3-4",1244.3
2013,"Germany","Females","15 do 19","0-2",321.5
2013,"Germany","Females","15 do 19","3-4",118.3
2013,"Germany","Females","15 do 24","0-2",563.3
2013,"Germany","Females","15 do 24","3-4",1113.3
2013,"Germany","Females","15 do 29","0-2",689.7
2013,"Germany","Females","15 do 29","3-4",2154.8
2013,"Germany","Females","20 do 24","0-2",241.8
2013,"Germany","Females","20 do 24","3-4",995
2013,"Germany","Females","20 do 29","0-2",368.2
2013,"Germany","Females","20 do 29","3-4",2036.4
2013,"Germany","Females","25 do 29","0-2",126.3
2013,"Germany","Females","25 do 29","3-4",1041.4
2013,"Estonia","Males","15 do 19","0-2",1.2
2013,"Estonia","Males","15 do 24","0-2",6.8
2013,"Estonia","Males","15 do 24","3-4",17.4
2013,"Estonia","Males","15 do 29","0-2",12.3
2013,"Estonia","Males","15 do 29","3-4",41.3
2013,"Estonia","Males","20 do 24","0-2",5.6
2013,"Estonia","Males","20 do 24","3-4",16.6
2013,"Estonia","Males","20 do 29","0-2",11.1
2013,"Estonia","Males","20 do 29","3-4",40.6
2013,"Estonia","Males","25 do 29","0-2",5.5
2013,"Estonia","Males","25 do 29","3-4",24
2013,"Estonia","Females","15 do 19","0-2",1.3
2013,"Estonia","Females","15 do 24","0-2",2.9
2013,"Estonia","Females","15 do 24","3-4",14.4
2013,"Estonia","Females","15 do 29","0-2",4.4
2013,"Estonia","Females","15 do 29","3-4",25.8
2013,"Estonia","Females","20 do 24","0-2",1.6
2013,"Estonia","Females","20 do 24","3-4",13.6
2013,"Estonia","Females","20 do 29","0-2",3.1
2013,"Estonia","Females","20 do 29","3-4",25
2013,"Estonia","Females","25 do 29","0-2",1.5
2013,"Estonia","Females","25 do 29","3-4",11.4
2013,"Ireland","Males","15 do 19","0-2",6.1
2013,"Ireland","Males","15 do 19","3-4",7.8
2013,"Ireland","Males","15 do 24","0-2",11.5
2013,"Ireland","Males","15 do 24","3-4",47.6
2013,"Ireland","Males","15 do 29","0-2",21.1
2013,"Ireland","Males","15 do 29","3-4",89.7
2013,"Ireland","Males","20 do 24","0-2",5.3
2013,"Ireland","Males","20 do 24","3-4",39.8
2013,"Ireland","Males","20 do 29","0-2",14.9
2013,"Ireland","Males","20 do 29","3-4",81.8
2013,"Ireland","Males","25 do 29","0-2",9.6
2013,"Ireland","Males","25 do 29","3-4",42.1
2013,"Ireland","Females","15 do 19","0-2",5.8
2013,"Ireland","Females","15 do 19","3-4",8.2
2013,"Ireland","Females","15 do 24","0-2",8.6
2013,"Ireland","Females","15 do 24","3-4",40.7
2013,"Ireland","Females","15 do 29","0-2",14.8
2013,"Ireland","Females","15 do 29","3-4",74
2013,"Ireland","Females","20 do 24","0-2",2.8
2013,"Ireland","Females","20 do 24","3-4",32.5
2013,"Ireland","Females","20 do 29","0-2",9
2013,"Ireland","Females","20 do 29","3-4",65.7
2013,"Ireland","Females","25 do 29","0-2",6.2
2013,"Ireland","Females","25 do 29","3-4",33.3
2013,"Greece","Males","15 do 19","0-2",4
2013,"Greece","Males","15 do 19","3-4",4.5
2013,"Greece","Males","15 do 24","0-2",20.5
2013,"Greece","Males","15 do 24","3-4",46.6
2013,"Greece","Males","15 do 29","0-2",57.5
2013,"Greece","Males","15 do 29","3-4",127.6
2013,"Greece","Males","20 do 24","0-2",16.5
2013,"Greece","Males","20 do 24","3-4",42.1
2013,"Greece","Males","20 do 29","0-2",53.5
2013,"Greece","Males","20 do 29","3-4",123.1
2013,"Greece","Males","25 do 29","0-2",37
2013,"Greece","Males","25 do 29","3-4",81
2013,"Greece","Females","15 do 19","0-2",1.5
2013,"Greece","Females","15 do 19","3-4",2.2
2013,"Greece","Females","15 do 24","0-2",7.8
2013,"Greece","Females","15 do 24","3-4",27.3
2013,"Greece","Females","15 do 29","0-2",20.7
2013,"Greece","Females","15 do 29","3-4",78.2
2013,"Greece","Females","20 do 24","0-2",6.3
2013,"Greece","Females","20 do 24","3-4",25.1
2013,"Greece","Females","20 do 29","0-2",19.2
2013,"Greece","Females","20 do 29","3-4",76
2013,"Greece","Females","25 do 29","0-2",12.9
2013,"Greece","Females","25 do 29","3-4",50.9
2013,"Spain","Males","15 do 19","0-2",33.7
2013,"Spain","Males","15 do 19","3-4",11.2
2013,"Spain","Males","15 do 24","0-2",203.1
2013,"Spain","Males","15 do 24","3-4",125.6
2013,"Spain","Males","15 do 29","0-2",526.3
2013,"Spain","Males","15 do 29","3-4",310.7
2013,"Spain","Males","20 do 24","0-2",169.4
2013,"Spain","Males","20 do 24","3-4",114.4
2013,"Spain","Males","20 do 29","0-2",492.6
2013,"Spain","Males","20 do 29","3-4",299.5
2013,"Spain","Males","25 do 29","0-2",323.1
2013,"Spain","Males","25 do 29","3-4",185.1
