"Število prireditev po: OBÈINE, VRSTA PRIREDITVE, VRSTA PRODUKCIJE , LETO"

"SLOVENIJA"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2012";118
" ";" ";" ";"2013";97
" ";" ";" ";"2014";69
" ";" ";" ";"2015";71
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";91
" ";" ";" ";"2012";112
" ";" ";" ";"2013";88
" ";" ";" ";"2014";67
" ";" ";" ";"2015";62
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";17401
" ";" ";" ";"2012";20471
" ";" ";" ";"2013";17478
" ";" ";" ";"2014";16874
" ";" ";" ";"2015";14812
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1000
" ";" ";" ";"2012";3935
" ";" ";" ";"2013";662
" ";" ";" ";"2014";0
" ";" ";" ";"2015";6249
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";230
" ";" ";" ";"2015";0
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";14
" ";" ";" ";"2012";18
" ";" ";" ";"2013";2
" ";" ";" ";"2014";0
" ";" ";" ";"2015";7
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";14
" ";" ";" ";"2012";15
" ";" ";" ";"2013";2
" ";" ";" ";"2014";1
" ";" ";" ";"2015";5
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";2524
" ";" ";" ";"2012";2852
" ";" ";" ";"2013";535
" ";" ";" ";"2014";0
" ";" ";" ";"2015";2008
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";1224
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";44
" ";" ";" ";"2012";38
" ";" ";" ";"2013";37
" ";" ";" ";"2014";26
" ";" ";" ";"2015";33
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";34
" ";" ";" ";"2012";36
" ";" ";" ";"2013";29
" ";" ";" ";"2014";24
" ";" ";" ";"2015";28
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";9202
" ";" ";" ";"2012";7595
" ";" ";" ";"2013";8108
" ";" ";" ";"2014";7661
" ";" ";" ";"2015";7340
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";2553
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";12
" ";" ";" ";"2012";27
" ";" ";" ";"2013";12
" ";" ";" ";"2014";11
" ";" ";" ";"2015";10
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";10
" ";" ";" ";"2012";25
" ";" ";" ";"2013";12
" ";" ";" ";"2014";11
" ";" ";" ";"2015";9
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1000
" ";" ";" ";"2012";5982
" ";" ";" ";"2013";1325
" ";" ";" ";"2014";3002
" ";" ";" ";"2015";2102
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1000
" ";" ";" ";"2012";3935
" ";" ";" ";"2013";662
" ";" ";" ";"2014";0
" ";" ";" ";"2015";1465
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";2
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";2
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";273
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
"Ribnica"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
"Sežana"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";458
" ";" ";" ";"2013";423
" ";" ";" ";"2014";-
" ";" ";" ";"2015";414
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";377
" ";" ";" ";"2013";326
" ";" ";" ";"2014";-
" ";" ";" ";"2015";755
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";66556
" ";" ";" ";"2013";60315
" ";" ";" ";"2014";-
" ";" ";" ";"2015";51812
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";12756
" ";" ";" ";"2013";10670
" ";" ";" ";"2014";-
" ";" ";" ";"2015";14332
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";25
" ";" ";" ";"2013";13
" ";" ";" ";"2014";-
" ";" ";" ";"2015";14
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";23
" ";" ";" ";"2013";13
" ";" ";" ";"2014";-
" ";" ";" ";"2015";27
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";3088
" ";" ";" ";"2013";3036
" ";" ";" ";"2014";-
" ";" ";" ";"2015";3539
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";1171
" ";" ";" ";"2013";1100
" ";" ";" ";"2014";-
" ";" ";" ";"2015";1047
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";9
" ";" ";" ";"2013";7
" ";" ";" ";"2014";-
" ";" ";" ";"2015";7
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";9
" ";" ";" ";"2013";7
" ";" ";" ";"2014";-
" ";" ";" ";"2015";15
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";1510
" ";" ";" ";"2013";1656
" ";" ";" ";"2014";-
" ";" ";" ";"2015";1115
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";426
" ";" ";" ";"2013";0
" ";" ";" ";"2014";-
" ";" ";" ";"2015";523
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";66
" ";" ";" ";"2013";57
" ";" ";" ";"2014";-
" ";" ";" ";"2015";27
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";60
" ";" ";" ";"2013";48
" ";" ";" ";"2014";-
" ";" ";" ";"2015";55
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";15963
" ";" ";" ";"2013";14472
" ";" ";" ";"2014";-
" ";" ";" ";"2015";6268
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";4041
" ";" ";" ";"2013";3544
" ";" ";" ";"2014";-
" ";" ";" ";"2015";3140
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";9
" ";" ";" ";"2013";11
" ";" ";" ";"2014";-
" ";" ";" ";"2015";3
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";4
" ";" ";" ";"2013";11
" ";" ";" ";"2014";-
" ";" ";" ";"2015";6
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";1066
" ";" ";" ";"2013";539
" ";" ";" ";"2014";-
" ";" ";" ";"2015";431
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";977
" ";" ";" ";"2013";403
" ";" ";" ";"2014";-
" ";" ";" ";"2015";366
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";10
" ";" ";" ";"2013";5
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";10
" ";" ";" ";"2013";5
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";6533
" ";" ";" ";"2013";3178
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";1121
" ";" ";" ";"2013";856
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
"Slovenj Gradec"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";89
" ";" ";" ";"2012";-
" ";" ";" ";"2013";77
" ";" ";" ";"2014";70
" ";" ";" ";"2015";57
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";89
" ";" ";" ";"2012";-
" ";" ";" ";"2013";71
" ";" ";" ";"2014";64
" ";" ";" ";"2015";57
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";15580
" ";" ";" ";"2012";-
" ";" ";" ";"2013";12491
" ";" ";" ";"2014";11414
" ";" ";" ";"2015";10980
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1889
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1992
" ";" ";" ";"2014";2329
" ";" ";" ";"2015";3368
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";20
" ";" ";" ";"2012";-
" ";" ";" ";"2013";17
" ";" ";" ";"2014";22
" ";" ";" ";"2015";20
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";20
" ";" ";" ";"2012";-
" ";" ";" ";"2013";20
" ";" ";" ";"2014";22
" ";" ";" ";"2015";20
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";4122
" ";" ";" ";"2012";-
" ";" ";" ";"2013";2493
" ";" ";" ";"2014";3388
" ";" ";" ";"2015";3140
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1
" ";" ";" ";"2014";5
" ";" ";" ";"2015";3
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1
" ";" ";" ";"2014";5
" ";" ";" ";"2015";3
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";367
" ";" ";" ";"2014";529
" ";" ";" ";"2015";1151
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";28
" ";" ";" ";"2012";-
" ";" ";" ";"2013";21
" ";" ";" ";"2014";13
" ";" ";" ";"2015";13
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";28
" ";" ";" ";"2012";-
" ";" ";" ";"2013";15
" ";" ";" ";"2014";8
" ";" ";" ";"2015";10
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";3971
" ";" ";" ";"2012";-
" ";" ";" ";"2013";3056
" ";" ";" ";"2014";2732
" ";" ";" ";"2015";2746
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";529
" ";" ";" ";"2015";1633
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";9
" ";" ";" ";"2012";-
" ";" ";" ";"2013";12
" ";" ";" ";"2014";12
" ";" ";" ";"2015";8
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";9
" ";" ";" ";"2012";-
" ";" ";" ";"2013";10
" ";" ";" ";"2014";11
" ";" ";" ";"2015";8
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1902
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1992
" ";" ";" ";"2014";1800
" ";" ";" ";"2015";793
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1333
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1992
" ";" ";" ";"2014";1800
" ";" ";" ";"2015";793
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
"Slovenska Bistrica"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";72
" ";" ";" ";"2012";34
" ";" ";" ";"2013";66
" ";" ";" ";"2014";37
" ";" ";" ";"2015";51
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";70
" ";" ";" ";"2012";36
" ";" ";" ";"2013";67
" ";" ";" ";"2014";37
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";10361
" ";" ";" ";"2012";3935
" ";" ";" ";"2013";5639
" ";" ";" ";"2014";9085
" ";" ";" ";"2015";5395
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1900
" ";" ";" ";"2012";665
" ";" ";" ";"2013";1173
" ";" ";" ";"2014";1991
" ";" ";" ";"2015";1758
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";12
" ";" ";" ";"2012";5
" ";" ";" ";"2013";6
" ";" ";" ";"2014";2
" ";" ";" ";"2015";0
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";13
" ";" ";" ";"2012";6
" ";" ";" ";"2013";7
" ";" ";" ";"2014";4
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";856
" ";" ";" ";"2012";863
" ";" ";" ";"2013";672
" ";" ";" ";"2014";212
" ";" ";" ";"2015";0
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";78
" ";" ";" ";"2012";152
" ";" ";" ";"2013";196
" ";" ";" ";"2014";42
" ";" ";" ";"2015";0
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";11
" ";" ";" ";"2014";1
" ";" ";" ";"2015";5
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";11
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";63
" ";" ";" ";"2013";709
" ";" ";" ";"2014";106
" ";" ";" ";"2015";440
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";13
" ";" ";" ";"2013";428
" ";" ";" ";"2014";64
" ";" ";" ";"2015";157
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";2
" ";" ";" ";"2012";3
" ";" ";" ";"2013";9
" ";" ";" ";"2014";1
" ";" ";" ";"2015";2
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";2
" ";" ";" ";"2012";3
" ";" ";" ";"2013";9
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";333
" ";" ";" ";"2012";508
" ";" ";" ";"2013";629
" ";" ";" ";"2014";212
" ";" ";" ";"2015";523
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";56
" ";" ";" ";"2012";127
" ";" ";" ";"2013";122
" ";" ";" ";"2014";53
" ";" ";" ";"2015";105
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";0
" ";" ";" ";"2014";1
" ";" ";" ";"2015";4
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";0
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";38
" ";" ";" ";"2013";0
" ";" ";" ";"2014";127
" ";" ";" ";"2015";314
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";25
" ";" ";" ";"2013";0
" ";" ";" ";"2014";106
" ";" ";" ";"2015";262
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";1
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";7
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";1
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";7
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";100
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";3176
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";635
" ";" ";" ";"2015";-
"Slovenske Konjice"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";258
" ";" ";" ";"2012";214
" ";" ";" ";"2013";165
" ";" ";" ";"2014";113
" ";" ";" ";"2015";96
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";181
" ";" ";" ";"2012";214
" ";" ";" ";"2013";143
" ";" ";" ";"2014";113
" ";" ";" ";"2015";96
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";27333
" ";" ";" ";"2012";19115
" ";" ";" ";"2013";17967
" ";" ";" ";"2014";14453
" ";" ";" ";"2015";13448
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";6278
" ";" ";" ";"2012";5585
" ";" ";" ";"2013";4754
" ";" ";" ";"2014";3759
" ";" ";" ";"2015";5348
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";6
" ";" ";" ";"2012";3
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";7
" ";" ";" ";"2012";3
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";4444
" ";" ";" ";"2012";1269
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";556
" ";" ";" ";"2012";254
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";5
" ";" ";" ";"2014";3
" ";" ";" ";"2015";4
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";5
" ";" ";" ";"2014";3
" ";" ";" ";"2015";4
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";888
" ";" ";" ";"2013";1467
" ";" ";" ";"2014";1271
" ";" ";" ";"2015";1256
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";635
" ";" ";" ";"2013";1222
" ";" ";" ";"2014";106
" ";" ";" ";"2015";1047
" ";"Gledališke predstave"
